i,v
501241,2.5157551730387557e-09
501180,2.5157551730387557e-09
459879,2.5157551730387557e-09
610923,2.5157551730387557e-09
510080,2.4758225512444897e-09
547588,2.4758225512444897e-09
498213,2.4758225512444897e-09
513444,2.4758225512444897e-09
18,2.4758225512444897e-09
428966,2.4758225512444897e-09
284003,2.4758225512444897e-09
505798,2.4758225512444897e-09
601191,2.4758225512444897e-09
463927,2.4758225512444897e-09
499489,2.4758225512444897e-09
567142,2.4758225512444897e-09
390392,2.4358899294502238e-09
482431,2.4358899294502238e-09
512139,2.4358899294502238e-09
691180,2.4358899294502238e-09
471735,2.4358899294502238e-09
390713,2.3959573076559578e-09
267306,2.3959573076559578e-09
9655,2.3959573076559578e-09
465944,2.3959573076559578e-09
261067,2.3959573076559578e-09
710432,2.3959573076559578e-09
526137,2.3959573076559578e-09
424482,2.3959573076559578e-09
569420,2.3959573076559578e-09
345272,2.3959573076559578e-09
512750,2.3959573076559578e-09
416302,2.3959573076559578e-09
208744,2.3959573076559578e-09
718501,2.3959573076559578e-09
268820,2.3959573076559578e-09
385250,2.3959573076559578e-09
346853,2.3959573076559578e-09
435955,2.3959573076559578e-09
441751,2.3959573076559578e-09
708438,2.3959573076559578e-09
319546,2.3959573076559578e-09
386085,2.3959573076559578e-09
211443,2.3959573076559578e-09
323287,2.3959573076559578e-09
685677,2.3959573076559578e-09
351653,2.3959573076559578e-09
13903,2.3959573076559578e-09
743341,2.3959573076559578e-09
439484,2.3959573076559578e-09
519961,2.3959573076559578e-09
510204,2.3959573076559578e-09
513853,2.3959573076559578e-09
545642,2.3959573076559578e-09
189781,2.3959573076559578e-09
694178,2.3959573076559578e-09
234691,2.3959573076559578e-09
672024,2.3959573076559578e-09
506059,2.3959573076559578e-09
20442,2.3959573076559578e-09
377636,2.3959573076559578e-09
701374,2.3959573076559578e-09
786327,2.3959573076559578e-09
536053,2.356024685861692e-09
629937,2.356024685861692e-09
513389,2.356024685861692e-09
519730,2.356024685861692e-09
517216,2.316092064067426e-09
522602,2.316092064067426e-09
768751,2.316092064067426e-09
196034,2.316092064067426e-09
620031,2.316092064067426e-09
379286,2.27615944227316e-09
535112,2.27615944227316e-09
294780,2.27615944227316e-09
512864,2.27615944227316e-09
509654,2.27615944227316e-09
608314,2.27615944227316e-09
511934,2.27615944227316e-09
278897,2.27615944227316e-09
508744,2.27615944227316e-09
538722,2.27615944227316e-09
475330,2.27615944227316e-09
486993,2.236226820478894e-09
751416,2.236226820478894e-09
646845,2.236226820478894e-09
394599,2.236226820478894e-09
509777,2.236226820478894e-09
540118,2.236226820478894e-09
346002,2.196294198684628e-09
290118,2.196294198684628e-09
608081,2.196294198684628e-09
295287,2.196294198684628e-09
230392,2.196294198684628e-09
603746,2.196294198684628e-09
511681,2.196294198684628e-09
297089,2.196294198684628e-09
511828,2.196294198684628e-09
513939,2.196294198684628e-09
471907,2.196294198684628e-09
17672,2.196294198684628e-09
672969,2.196294198684628e-09
421263,2.196294198684628e-09
4275,2.196294198684628e-09
649043,2.196294198684628e-09
419105,2.196294198684628e-09
431203,2.196294198684628e-09
537870,2.196294198684628e-09
19036,2.196294198684628e-09
19185,2.196294198684628e-09
396528,2.196294198684628e-09
539388,2.196294198684628e-09
393943,2.196294198684628e-09
457275,2.196294198684628e-09
415750,2.196294198684628e-09
429765,2.196294198684628e-09
347324,2.196294198684628e-09
20281,2.196294198684628e-09
354255,2.196294198684628e-09
698054,2.196294198684628e-09
16288,2.156361576890362e-09
18559,2.156361576890362e-09
486720,2.156361576890362e-09
677943,2.156361576890362e-09
456814,2.156361576890362e-09
210629,2.156361576890362e-09
266418,2.156361576890362e-09
379782,2.156361576890362e-09
15629,2.156361576890362e-09
485535,2.156361576890362e-09
430353,2.116428955096096e-09
13707,2.116428955096096e-09
601169,2.116428955096096e-09
12732,2.116428955096096e-09
240558,2.116428955096096e-09
319171,2.116428955096096e-09
547506,2.116428955096096e-09
517644,2.116428955096096e-09
452257,2.116428955096096e-09
261283,2.116428955096096e-09
434018,2.116428955096096e-09
610139,2.116428955096096e-09
481540,2.116428955096096e-09
435623,2.07649633330183e-09
524548,2.07649633330183e-09
261888,2.07649633330183e-09
494429,2.07649633330183e-09
244004,2.07649633330183e-09
511944,2.07649633330183e-09
295781,2.07649633330183e-09
429649,2.07649633330183e-09
326081,2.07649633330183e-09
448844,2.07649633330183e-09
572574,2.07649633330183e-09
326788,2.07649633330183e-09
470123,2.07649633330183e-09
436241,2.036563711507564e-09
16236,2.036563711507564e-09
297980,2.036563711507564e-09
738,2.036563711507564e-09
56,2.036563711507564e-09
376748,2.036563711507564e-09
386154,2.036563711507564e-09
368093,2.036563711507564e-09
650600,2.036563711507564e-09
437473,2.036563711507564e-09
388302,2.036563711507564e-09
492300,2.036563711507564e-09
511908,2.036563711507564e-09
306358,1.996631089713298e-09
254758,1.996631089713298e-09
680659,1.996631089713298e-09
14225,1.996631089713298e-09
439541,1.996631089713298e-09
306252,1.996631089713298e-09
547268,1.996631089713298e-09
189312,1.996631089713298e-09
510547,1.996631089713298e-09
208481,1.996631089713298e-09
645805,1.996631089713298e-09
280539,1.996631089713298e-09
2282,1.996631089713298e-09
15228,1.996631089713298e-09
520055,1.996631089713298e-09
458614,1.996631089713298e-09
13437,1.996631089713298e-09
640252,1.996631089713298e-09
609088,1.996631089713298e-09
246962,1.996631089713298e-09
347888,1.996631089713298e-09
502528,1.996631089713298e-09
407731,1.996631089713298e-09
510380,1.996631089713298e-09
632140,1.996631089713298e-09
365101,1.996631089713298e-09
694236,1.996631089713298e-09
352723,1.996631089713298e-09
483447,1.996631089713298e-09
20917,1.996631089713298e-09
246172,1.996631089713298e-09
1551,1.996631089713298e-09
397036,1.996631089713298e-09
291048,1.996631089713298e-09
5483,1.996631089713298e-09
347712,1.996631089713298e-09
371507,1.996631089713298e-09
2729,1.996631089713298e-09
10602,1.996631089713298e-09
469094,1.996631089713298e-09
8413,1.996631089713298e-09
374133,1.996631089713298e-09
514312,1.996631089713298e-09
8419,1.996631089713298e-09
645402,1.996631089713298e-09
211837,1.996631089713298e-09
14384,1.996631089713298e-09
379334,1.996631089713298e-09
309857,1.996631089713298e-09
23426,1.996631089713298e-09
291065,1.996631089713298e-09
2602,1.996631089713298e-09
211674,1.996631089713298e-09
475296,1.996631089713298e-09
510912,1.996631089713298e-09
14998,1.996631089713298e-09
14680,1.996631089713298e-09
557773,1.996631089713298e-09
558857,1.996631089713298e-09
324703,1.996631089713298e-09
560933,1.996631089713298e-09
561679,1.996631089713298e-09
436736,1.996631089713298e-09
308460,1.996631089713298e-09
500815,1.996631089713298e-09
424967,1.996631089713298e-09
465286,1.996631089713298e-09
512159,1.996631089713298e-09
286094,1.996631089713298e-09
497504,1.996631089713298e-09
565803,1.996631089713298e-09
248397,1.996631089713298e-09
792137,1.996631089713298e-09
195790,1.996631089713298e-09
196196,1.996631089713298e-09
195864,1.996631089713298e-09
287100,1.996631089713298e-09
348535,1.996631089713298e-09
14498,1.996631089713298e-09
388323,1.996631089713298e-09
358544,1.996631089713298e-09
518899,1.996631089713298e-09
210746,1.996631089713298e-09
244776,1.996631089713298e-09
657052,1.996631089713298e-09
159,1.996631089713298e-09
468475,1.996631089713298e-09
210731,1.996631089713298e-09
785136,1.996631089713298e-09
3609,1.996631089713298e-09
323893,1.996631089713298e-09
292692,1.996631089713298e-09
484766,1.996631089713298e-09
499077,1.996631089713298e-09
373,1.996631089713298e-09
240661,1.996631089713298e-09
671175,1.996631089713298e-09
460677,1.996631089713298e-09
2502,1.996631089713298e-09
251930,1.996631089713298e-09
486075,1.996631089713298e-09
307672,1.996631089713298e-09
434793,1.996631089713298e-09
228880,1.996631089713298e-09
243294,1.996631089713298e-09
329429,1.996631089713298e-09
401215,1.996631089713298e-09
243208,1.996631089713298e-09
422559,1.996631089713298e-09
662851,1.996631089713298e-09
501212,1.996631089713298e-09
240921,1.996631089713298e-09
433828,1.996631089713298e-09
311097,1.996631089713298e-09
454624,1.996631089713298e-09
277111,1.996631089713298e-09
235128,1.996631089713298e-09
397601,1.996631089713298e-09
733980,1.996631089713298e-09
16702,1.996631089713298e-09
414535,1.996631089713298e-09
301400,1.996631089713298e-09
732264,1.996631089713298e-09
449341,1.996631089713298e-09
538669,1.996631089713298e-09
19392,1.996631089713298e-09
402397,1.996631089713298e-09
385095,1.996631089713298e-09
10686,1.996631089713298e-09
421093,1.996631089713298e-09
272629,1.996631089713298e-09
272717,1.996631089713298e-09
770680,1.996631089713298e-09
514582,1.996631089713298e-09
234334,1.996631089713298e-09
451420,1.996631089713298e-09
302478,1.996631089713298e-09
509488,1.996631089713298e-09
771352,1.996631089713298e-09
488229,1.996631089713298e-09
339571,1.996631089713298e-09
16261,1.996631089713298e-09
505558,1.996631089713298e-09
505497,1.996631089713298e-09
538334,1.996631089713298e-09
215351,1.996631089713298e-09
482249,1.996631089713298e-09
272331,1.996631089713298e-09
517183,1.996631089713298e-09
352419,1.996631089713298e-09
480461,1.996631089713298e-09
17316,1.996631089713298e-09
445073,1.996631089713298e-09
268669,1.996631089713298e-09
298954,1.996631089713298e-09
751395,1.996631089713298e-09
750942,1.996631089713298e-09
377561,1.996631089713298e-09
602934,1.996631089713298e-09
297531,1.996631089713298e-09
749938,1.996631089713298e-09
443847,1.996631089713298e-09
7341,1.996631089713298e-09
18637,1.996631089713298e-09
320480,1.996631089713298e-09
491230,1.996631089713298e-09
352455,1.996631089713298e-09
536768,1.996631089713298e-09
11533,1.996631089713298e-09
507505,1.996631089713298e-09
7535,1.996631089713298e-09
216827,1.996631089713298e-09
1134,1.996631089713298e-09
405205,1.996631089713298e-09
389375,1.996631089713298e-09
402026,1.996631089713298e-09
734186,1.996631089713298e-09
429813,1.996631089713298e-09
529671,1.996631089713298e-09
530748,1.996631089713298e-09
398537,1.996631089713298e-09
709725,1.996631089713298e-09
452186,1.996631089713298e-09
8046,1.996631089713298e-09
492393,1.996631089713298e-09
398841,1.996631089713298e-09
713392,1.996631089713298e-09
452397,1.996631089713298e-09
16152,1.996631089713298e-09
275792,1.996631089713298e-09
596389,1.996631089713298e-09
544222,1.996631089713298e-09
709195,1.996631089713298e-09
11512,1.996631089713298e-09
390285,1.996631089713298e-09
701145,1.996631089713298e-09
616225,1.996631089713298e-09
700927,1.996631089713298e-09
674,1.996631089713298e-09
388936,1.996631089713298e-09
530802,1.996631089713298e-09
16148,1.996631089713298e-09
703136,1.996631089713298e-09
706757,1.996631089713298e-09
375395,1.996631089713298e-09
378030,1.956698467919032e-09
750698,1.956698467919032e-09
471494,1.956698467919032e-09
393722,1.956698467919032e-09
336737,1.956698467919032e-09
463072,1.956698467919032e-09
431504,1.956698467919032e-09
21039,1.956698467919032e-09
449546,1.956698467919032e-09
339024,1.956698467919032e-09
509632,1.956698467919032e-09
14932,1.956698467919032e-09
506169,1.916765846124766e-09
431638,1.916765846124766e-09
718377,1.916765846124766e-09
402700,1.916765846124766e-09
414279,1.916765846124766e-09
572375,1.8768332243305e-09
248473,1.8768332243305e-09
216583,1.8768332243305e-09
637877,1.8768332243305e-09
731819,1.8768332243305e-09
629486,1.8768332243305e-09
645767,1.8768332243305e-09
685084,1.8768332243305e-09
489156,1.8768332243305e-09
2736,1.8768332243305e-09
533980,1.8768332243305e-09
253280,1.8768332243305e-09
516720,1.8369006025362343e-09
422313,1.8369006025362343e-09
400903,1.8369006025362343e-09
521121,1.8369006025362343e-09
469844,1.8369006025362343e-09
229002,1.8369006025362343e-09
346859,1.8369006025362343e-09
497360,1.8369006025362343e-09
442982,1.7969679807419683e-09
516976,1.7969679807419683e-09
455870,1.7969679807419683e-09
370181,1.7969679807419683e-09
762,1.7969679807419683e-09
512040,1.7969679807419683e-09
280179,1.7969679807419683e-09
267572,1.7969679807419683e-09
529906,1.7969679807419683e-09
509371,1.7969679807419683e-09
572442,1.7969679807419683e-09
293246,1.7969679807419683e-09
373182,1.7969679807419683e-09
279351,1.7969679807419683e-09
294174,1.7969679807419683e-09
786163,1.7969679807419683e-09
269439,1.7969679807419683e-09
385215,1.7969679807419683e-09
389651,1.7969679807419683e-09
508623,1.7969679807419683e-09
416704,1.7570353589477024e-09
261563,1.7570353589477024e-09
507146,1.7570353589477024e-09
400174,1.7570353589477024e-09
717923,1.7570353589477024e-09
259408,1.7570353589477024e-09
213115,1.7570353589477024e-09
15275,1.7570353589477024e-09
14831,1.7570353589477024e-09
641525,1.7570353589477024e-09
621471,1.7570353589477024e-09
261295,1.7570353589477024e-09
509305,1.7570353589477024e-09
516025,1.7570353589477024e-09
237290,1.7570353589477024e-09
263756,1.7570353589477024e-09
2750,1.7570353589477024e-09
261317,1.7570353589477024e-09
271534,1.7570353589477024e-09
264910,1.7570353589477024e-09
275699,1.7570353589477024e-09
507522,1.7570353589477024e-09
644583,1.7171027371534364e-09
414909,1.7171027371534364e-09
497089,1.7171027371534364e-09
519325,1.7171027371534364e-09
303267,1.7171027371534364e-09
495504,1.7171027371534364e-09
456085,1.7171027371534364e-09
506506,1.7171027371534364e-09
780658,1.7171027371534364e-09
516360,1.7171027371534364e-09
544012,1.6771701153591704e-09
585467,1.6771701153591704e-09
500783,1.6771701153591704e-09
609972,1.6771701153591704e-09
572526,1.6771701153591704e-09
550563,1.6771701153591704e-09
428071,1.6771701153591704e-09
14436,1.6771701153591704e-09
422443,1.6771701153591704e-09
450436,1.6771701153591704e-09
525316,1.6771701153591704e-09
454460,1.6771701153591704e-09
234583,1.6372374935649044e-09
514762,1.6372374935649044e-09
311565,1.6372374935649044e-09
383497,1.6372374935649044e-09
623304,1.6372374935649044e-09
640298,1.6372374935649044e-09
443243,1.6372374935649044e-09
612689,1.6372374935649044e-09
509355,1.6372374935649044e-09
266845,1.6372374935649044e-09
4952,1.6372374935649044e-09
502617,1.6372374935649044e-09
443969,1.6372374935649044e-09
514361,1.5973048717706385e-09
357226,1.5973048717706385e-09
512963,1.5973048717706385e-09
352015,1.5973048717706385e-09
435712,1.5973048717706385e-09
195951,1.5973048717706385e-09
367020,1.5973048717706385e-09
427212,1.5973048717706385e-09
392118,1.5973048717706385e-09
392244,1.5973048717706385e-09
367957,1.5973048717706385e-09
462548,1.5973048717706385e-09
386015,1.5973048717706385e-09
675639,1.5973048717706385e-09
566464,1.5973048717706385e-09
192613,1.5973048717706385e-09
19591,1.5973048717706385e-09
704506,1.5973048717706385e-09
23341,1.5973048717706385e-09
301670,1.5973048717706385e-09
266371,1.5973048717706385e-09
749433,1.5973048717706385e-09
445517,1.5973048717706385e-09
333367,1.5973048717706385e-09
504907,1.5973048717706385e-09
427206,1.5973048717706385e-09
585710,1.5973048717706385e-09
587645,1.5973048717706385e-09
247966,1.5973048717706385e-09
424218,1.5973048717706385e-09
422846,1.5973048717706385e-09
478160,1.5973048717706385e-09
613563,1.5973048717706385e-09
613482,1.5973048717706385e-09
484959,1.5973048717706385e-09
316548,1.5973048717706385e-09
239580,1.5973048717706385e-09
485903,1.5973048717706385e-09
486283,1.5973048717706385e-09
487140,1.5973048717706385e-09
637409,1.5973048717706385e-09
310089,1.5973048717706385e-09
388216,1.5973048717706385e-09
219131,1.5973048717706385e-09
321651,1.5973048717706385e-09
469538,1.5973048717706385e-09
432104,1.5973048717706385e-09
423462,1.5973048717706385e-09
509650,1.5973048717706385e-09
508504,1.5973048717706385e-09
778085,1.5973048717706385e-09
536220,1.5973048717706385e-09
532256,1.5973048717706385e-09
18222,1.5973048717706385e-09
441474,1.5973048717706385e-09
439574,1.5973048717706385e-09
8481,1.5973048717706385e-09
438271,1.5973048717706385e-09
506572,1.5973048717706385e-09
525056,1.5973048717706385e-09
294480,1.5973048717706385e-09
436154,1.5973048717706385e-09
417051,1.5573722499763725e-09
501163,1.5573722499763725e-09
677849,1.5573722499763725e-09
621354,1.5573722499763725e-09
493501,1.5573722499763725e-09
489232,1.5573722499763725e-09
605834,1.5174396281821065e-09
513839,1.5174396281821065e-09
253945,1.5174396281821065e-09
421661,1.5174396281821065e-09
487691,1.5174396281821065e-09
1970,1.5174396281821065e-09
528003,1.5174396281821065e-09
498580,1.5174396281821065e-09
573222,1.5174396281821065e-09
248872,1.5174396281821065e-09
410469,1.5174396281821065e-09
344603,1.5174396281821065e-09
1315,1.5174396281821065e-09
427054,1.5174396281821065e-09
246295,1.4775070063878405e-09
773826,1.4775070063878405e-09
17454,1.4775070063878405e-09
626627,1.4775070063878405e-09
1520,1.4775070063878405e-09
336701,1.4775070063878405e-09
536295,1.4775070063878405e-09
635910,1.4775070063878405e-09
482996,1.4775070063878405e-09
577902,1.4775070063878405e-09
714373,1.4775070063878405e-09
339063,1.4375743845935745e-09
513850,1.4375743845935745e-09
511948,1.4375743845935745e-09
665730,1.4375743845935745e-09
704740,1.4375743845935745e-09
377585,1.4375743845935745e-09
611291,1.4375743845935745e-09
5179,1.4375743845935745e-09
407665,1.4375743845935745e-09
367252,1.4375743845935745e-09
422708,1.4375743845935745e-09
332182,1.4375743845935745e-09
315924,1.3976417627993086e-09
469880,1.3976417627993086e-09
478967,1.3976417627993086e-09
489600,1.3976417627993086e-09
478442,1.3976417627993086e-09
482953,1.3976417627993086e-09
790393,1.3976417627993086e-09
355745,1.3976417627993086e-09
390563,1.3976417627993086e-09
470590,1.3976417627993086e-09
526482,1.3976417627993086e-09
402840,1.3976417627993086e-09
514115,1.3976417627993086e-09
281380,1.3976417627993086e-09
513754,1.3976417627993086e-09
415248,1.3976417627993086e-09
510300,1.3976417627993086e-09
420100,1.3976417627993086e-09
21941,1.3976417627993086e-09
773771,1.3976417627993086e-09
444771,1.3976417627993086e-09
469772,1.3976417627993086e-09
428866,1.3976417627993086e-09
773774,1.3976417627993086e-09
684174,1.3976417627993086e-09
462826,1.3976417627993086e-09
576454,1.3976417627993086e-09
747669,1.3976417627993086e-09
504737,1.3976417627993086e-09
410360,1.3976417627993086e-09
309450,1.3976417627993086e-09
325098,1.3976417627993086e-09
516246,1.3976417627993086e-09
6164,1.3976417627993086e-09
1581,1.3577091410050426e-09
318685,1.3577091410050426e-09
617447,1.3577091410050426e-09
5821,1.3577091410050426e-09
453109,1.3577091410050426e-09
788770,1.3577091410050426e-09
712192,1.3577091410050426e-09
270714,1.3577091410050426e-09
572405,1.3577091410050426e-09
516034,1.3177765192107768e-09
288821,1.3177765192107768e-09
517164,1.3177765192107768e-09
238032,1.3177765192107768e-09
428958,1.3177765192107768e-09
447477,1.3177765192107768e-09
449766,1.3177765192107768e-09
239396,1.3177765192107768e-09
711490,1.3177765192107768e-09
704114,1.3177765192107768e-09
292154,1.3177765192107768e-09
639818,1.3177765192107768e-09
649464,1.3177765192107768e-09
438882,1.3177765192107768e-09
280114,1.3177765192107768e-09
249704,1.3177765192107768e-09
479071,1.3177765192107768e-09
421078,1.3177765192107768e-09
506042,1.3177765192107768e-09
320453,1.3177765192107768e-09
544704,1.3177765192107768e-09
593719,1.3177765192107768e-09
364763,1.3177765192107768e-09
503794,1.3177765192107768e-09
508723,1.3177765192107768e-09
416057,1.3177765192107768e-09
572664,1.3177765192107768e-09
582826,1.2778438974165108e-09
504964,1.2778438974165108e-09
468732,1.2778438974165108e-09
572561,1.2778438974165108e-09
353548,1.2778438974165108e-09
303990,1.2778438974165108e-09
399723,1.2778438974165108e-09
496126,1.2778438974165108e-09
512734,1.2778438974165108e-09
572503,1.2778438974165108e-09
380635,1.2778438974165108e-09
533075,1.2778438974165108e-09
399720,1.2778438974165108e-09
478311,1.2778438974165108e-09
449634,1.2778438974165108e-09
401793,1.2379112756222449e-09
545653,1.2379112756222449e-09
383394,1.2379112756222449e-09
510853,1.2379112756222449e-09
12872,1.2379112756222449e-09
607537,1.2379112756222449e-09
371882,1.2379112756222449e-09
437947,1.2379112756222449e-09
572551,1.2379112756222449e-09
754597,1.2379112756222449e-09
751468,1.2379112756222449e-09
308581,1.2379112756222449e-09
689675,1.2379112756222449e-09
193889,1.2379112756222449e-09
778350,1.2379112756222449e-09
502822,1.2379112756222449e-09
635826,1.2379112756222449e-09
474852,1.2379112756222449e-09
788362,1.2379112756222449e-09
641397,1.2379112756222449e-09
508591,1.2379112756222449e-09
649106,1.2379112756222449e-09
390666,1.2379112756222449e-09
434340,1.2379112756222449e-09
449421,1.2379112756222449e-09
646388,1.2379112756222449e-09
484635,1.2379112756222449e-09
395269,1.1979786538279789e-09
504182,1.1979786538279789e-09
448595,1.1979786538279789e-09
20429,1.1979786538279789e-09
733256,1.1979786538279789e-09
403399,1.1979786538279789e-09
730065,1.1979786538279789e-09
384066,1.1979786538279789e-09
264492,1.1979786538279789e-09
379533,1.1979786538279789e-09
382529,1.1979786538279789e-09
383536,1.1979786538279789e-09
510663,1.1979786538279789e-09
342893,1.1979786538279789e-09
439621,1.1979786538279789e-09
439880,1.1979786538279789e-09
15622,1.1979786538279789e-09
433866,1.1979786538279789e-09
440290,1.1979786538279789e-09
440941,1.1979786538279789e-09
17090,1.1979786538279789e-09
774226,1.1979786538279789e-09
336253,1.1979786538279789e-09
403194,1.1979786538279789e-09
383148,1.1979786538279789e-09
537464,1.1979786538279789e-09
772138,1.1979786538279789e-09
771376,1.1979786538279789e-09
414404,1.1979786538279789e-09
506165,1.1979786538279789e-09
272919,1.1979786538279789e-09
766354,1.1979786538279789e-09
302139,1.1979786538279789e-09
443326,1.1979786538279789e-09
766086,1.1979786538279789e-09
545457,1.1979786538279789e-09
417218,1.1979786538279789e-09
376152,1.1979786538279789e-09
350811,1.1979786538279789e-09
248160,1.1979786538279789e-09
495371,1.1979786538279789e-09
212645,1.1979786538279789e-09
469043,1.1979786538279789e-09
645528,1.1979786538279789e-09
492683,1.1979786538279789e-09
435071,1.1979786538279789e-09
3924,1.1979786538279789e-09
320787,1.1979786538279789e-09
349541,1.1979786538279789e-09
425372,1.1979786538279789e-09
390527,1.1979786538279789e-09
14940,1.1979786538279789e-09
399908,1.1979786538279789e-09
474869,1.1979786538279789e-09
14441,1.1979786538279789e-09
511752,1.1979786538279789e-09
371212,1.1979786538279789e-09
350652,1.1979786538279789e-09
478007,1.1979786538279789e-09
484076,1.1979786538279789e-09
614265,1.1979786538279789e-09
481956,1.1979786538279789e-09
512421,1.1979786538279789e-09
495427,1.1979786538279789e-09
652950,1.1979786538279789e-09
426964,1.1979786538279789e-09
463117,1.1979786538279789e-09
511880,1.1979786538279789e-09
351831,1.1979786538279789e-09
549312,1.1979786538279789e-09
191855,1.1979786538279789e-09
550034,1.1979786538279789e-09
551745,1.1979786538279789e-09
417595,1.1979786538279789e-09
787096,1.1979786538279789e-09
399,1.1979786538279789e-09
560495,1.1979786538279789e-09
688156,1.1979786538279789e-09
500075,1.1979786538279789e-09
305711,1.1979786538279789e-09
684426,1.1979786538279789e-09
283789,1.1979786538279789e-09
456628,1.1979786538279789e-09
460533,1.1979786538279789e-09
665596,1.1979786538279789e-09
662419,1.1979786538279789e-09
13314,1.1979786538279789e-09
498820,1.1979786538279789e-09
356672,1.1979786538279789e-09
324525,1.1979786538279789e-09
455307,1.1979786538279789e-09
480763,1.158046032033713e-09
433549,1.158046032033713e-09
383049,1.158046032033713e-09
504151,1.158046032033713e-09
451150,1.158046032033713e-09
503483,1.158046032033713e-09
481855,1.158046032033713e-09
632206,1.158046032033713e-09
441289,1.158046032033713e-09
499591,1.158046032033713e-09
492173,1.158046032033713e-09
488596,1.158046032033713e-09
388540,1.118113410239447e-09
608527,1.118113410239447e-09
572485,1.118113410239447e-09
694170,1.118113410239447e-09
694206,1.118113410239447e-09
713730,1.118113410239447e-09
402797,1.118113410239447e-09
14827,1.118113410239447e-09
410252,1.118113410239447e-09
275635,1.118113410239447e-09
483268,1.118113410239447e-09
279013,1.118113410239447e-09
326983,1.118113410239447e-09
508644,1.118113410239447e-09
653514,1.078180788445181e-09
753682,1.078180788445181e-09
253248,1.078180788445181e-09
509768,1.078180788445181e-09
406317,1.078180788445181e-09
474553,1.078180788445181e-09
448667,1.078180788445181e-09
509300,1.078180788445181e-09
574110,1.078180788445181e-09
574907,1.078180788445181e-09
441309,1.078180788445181e-09
572593,1.078180788445181e-09
454161,1.078180788445181e-09
399501,1.038248166650915e-09
440487,1.038248166650915e-09
478502,1.038248166650915e-09
613286,1.038248166650915e-09
293480,1.038248166650915e-09
370378,1.038248166650915e-09
404990,1.038248166650915e-09
750062,1.038248166650915e-09
279173,1.038248166650915e-09
502470,1.038248166650915e-09
415380,1.038248166650915e-09
499599,1.038248166650915e-09
349772,1.038248166650915e-09
196107,1.038248166650915e-09
572465,1.038248166650915e-09
571131,1.038248166650915e-09
444734,9.98315544856649e-10
426240,9.98315544856649e-10
538138,9.98315544856649e-10
755674,9.98315544856649e-10
782978,9.98315544856649e-10
267794,9.98315544856649e-10
347582,9.98315544856649e-10
626699,9.98315544856649e-10
434051,9.98315544856649e-10
462301,9.98315544856649e-10
461145,9.98315544856649e-10
252346,9.98315544856649e-10
629426,9.98315544856649e-10
320551,9.98315544856649e-10
604592,9.98315544856649e-10
223862,9.98315544856649e-10
673391,9.98315544856649e-10
415557,9.98315544856649e-10
541928,9.98315544856649e-10
785510,9.98315544856649e-10
488371,9.98315544856649e-10
396699,9.98315544856649e-10
295329,9.98315544856649e-10
421765,9.98315544856649e-10
445760,9.98315544856649e-10
421816,9.98315544856649e-10
238425,9.98315544856649e-10
229474,9.98315544856649e-10
1841,9.98315544856649e-10
13676,9.98315544856649e-10
444418,9.98315544856649e-10
296478,9.98315544856649e-10
512206,9.98315544856649e-10
530833,9.98315544856649e-10
386755,9.98315544856649e-10
483507,9.98315544856649e-10
232855,9.98315544856649e-10
656205,9.98315544856649e-10
655650,9.98315544856649e-10
528852,9.98315544856649e-10
8977,9.98315544856649e-10
528786,9.98315544856649e-10
358171,9.98315544856649e-10
528699,9.98315544856649e-10
15483,9.98315544856649e-10
423315,9.98315544856649e-10
15409,9.98315544856649e-10
465683,9.98315544856649e-10
231533,9.98315544856649e-10
340381,9.98315544856649e-10
509597,9.98315544856649e-10
346845,9.98315544856649e-10
426307,9.98315544856649e-10
6946,9.98315544856649e-10
623975,9.98315544856649e-10
16981,9.98315544856649e-10
362200,9.98315544856649e-10
411967,9.98315544856649e-10
743577,9.98315544856649e-10
357839,9.98315544856649e-10
658935,9.98315544856649e-10
509142,9.98315544856649e-10
397691,9.98315544856649e-10
338166,9.98315544856649e-10
378676,9.98315544856649e-10
1992,9.98315544856649e-10
7738,9.98315544856649e-10
531437,9.98315544856649e-10
603108,9.98315544856649e-10
280449,9.98315544856649e-10
550779,9.98315544856649e-10
437139,9.98315544856649e-10
23328,9.98315544856649e-10
424682,9.98315544856649e-10
547354,9.98315544856649e-10
379902,9.98315544856649e-10
471246,9.98315544856649e-10
417371,9.98315544856649e-10
489073,9.98315544856649e-10
322839,9.98315544856649e-10
493040,9.98315544856649e-10
591639,9.98315544856649e-10
329036,9.98315544856649e-10
393766,9.98315544856649e-10
684087,9.98315544856649e-10
287052,9.98315544856649e-10
262222,9.98315544856649e-10
10705,9.98315544856649e-10
194217,9.98315544856649e-10
581937,9.98315544856649e-10
11511,9.98315544856649e-10
418887,9.98315544856649e-10
453244,9.98315544856649e-10
500069,9.98315544856649e-10
11439,9.98315544856649e-10
291882,9.98315544856649e-10
358799,9.98315544856649e-10
5486,9.98315544856649e-10
739943,9.98315544856649e-10
504023,9.98315544856649e-10
503687,9.98315544856649e-10
350924,9.98315544856649e-10
3860,9.98315544856649e-10
265635,9.98315544856649e-10
738343,9.98315544856649e-10
609751,9.58382923062383e-10
546866,9.58382923062383e-10
689260,9.58382923062383e-10
503825,9.58382923062383e-10
239413,9.58382923062383e-10
501732,9.58382923062383e-10
463035,9.58382923062383e-10
536654,9.58382923062383e-10
484517,9.58382923062383e-10
711856,9.58382923062383e-10
510215,9.58382923062383e-10
